,Unnamed: 0,FacultyID,DepartmentCode,EntryTypeID,TCAS,HomeRegion,SchoolRegionNameEng,EntryGPA,GPAX,GPA_Eng,GPA_Math,GPA_Sci,GPA_Sco,Q1,Q3,Q4,Q5,Q6,Q8,Q9,Q12,Q13,Q19,Q20,Q21,Q23,Q24,Q25,Q26,Q27,Q28,Q30,Q31,Q32,Q33,Status
1396,2251,24,2402,11,1,0,0,2.99,3.03,3.43,1.58,3.12,3.63,1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,MFU student
1397,2252,24,2402,11,1,0,0,2.87,2.83,3.13,1.76,2.88,2.82,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,MFU student
1398,2256,24,2402,52,1,0,0,3.253043206,3.87,3.95,3.9,3.5,3.67,1,0,1,0,0,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0,MFU student
1399,2258,24,2402,11,1,0,0,3.253043206,3.18,3.35,2.6,2.4,2.87,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,1,0,0,1,1,1,1,MFU student
1400,2259,24,2402,11,1,0,0,3.253043206,3.2,3.51,2.71,2.97,3.61,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,MFU student
1401,2260,24,2402,11,1,0,0,3.21,3.21,3.61,1.86,2.5,3.54,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,MFU student
1402,2264,24,2402,11,1,0,0,3.41,3.42,3.28,3.26,3.2,3.73,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,MFU student
1403,2266,24,2402,52,1,0,0,3.71,3.69,3.7,3.63,3.59,3.81,0,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,MFU student
1404,2269,24,2402,52,1,0,0,3.78,3.77,3.72,4,3.2,3.88,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,MFU student
1405,2270,24,2402,11,1,0,0,3.62,3.61,3.83,2.4,2.9,3.57,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,MFU student
1406,2271,24,2402,11,1,0,0,3.25,3.25,3.51,3.16,2.95,3.08,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,MFU student
1407,2272,24,2402,11,1,0,0,2.96,2.91,3.68,1.91,2.18,3.61,0,0,1,1,1,0,1,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,MFU student
1408,2273,24,2402,11,1,0,0,3.9,3.9,3.97,3.7,3.8,4,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,MFU student
1409,2274,24,2402,11,1,0,0,3.63,3.62,3.73,3.14,3.39,3.39,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,MFU student
1410,2275,24,2402,52,1,1,1,3.93,3.94,4,3.5,4,4,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,1,1,MFU student
1411,2276,24,2402,11,1,0,0,3.41,3.39,3.46,3.04,3.36,3.78,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0,MFU student
1412,2280,24,2402,11,1,0,0,3.48,3.48,3.49,2.7,3.8,3.02,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,MFU student
1413,2281,24,2402,11,1,0,0,3.75,3.76,3.9,3.7,3.76,3.58,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,MFU student
1414,2283,24,2402,11,1,0,0,2.78,2.73,2.88,2.31,2.19,3.3,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,MFU student
1415,2284,24,2402,11,1,1,1,3.56,3.59,3.64,3.6,3.6,3.01,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,MFU student
1416,2285,24,2402,11,1,0,0,3.45,3.48,3.54,3.36,3.14,3.81,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,MFU student
1417,2287,24,2402,11,1,0,0,3.05,3.08,2.95,2.1,2.57,3.13,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,MFU student
1418,2288,24,2402,11,1,0,0,3.01,3,2.6,2.76,2.69,3.69,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,MFU student
1419,2289,24,2402,11,1,0,0,3.28,3.31,3.14,2.73,3.5,3.6,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1,0,1,1,MFU student
1420,2293,24,2402,11,1,0,0,3.68,3.66,3.6,2.6,3.9,3.81,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,MFU student
1421,2294,24,2402,11,1,0,0,3.253043206,3.21,3.21,2.6,2.42,3.22,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,MFU student
1422,2295,24,2402,11,1,0,0,3.31,3.33,3.1,1.7,3.3,3.68,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,MFU student
1423,2296,24,2402,11,1,0,0,3.63,3.6,3.68,3.14,3.8,3.43,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,MFU student
1424,2297,24,2402,11,1,1,1,3.17,3.24,3.34,3.1,3.08,3.55,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,MFU student
1425,2298,24,2402,11,1,0,0,3.22,3.2,3.19,2.1,3.2,3.38,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1,MFU student
1426,2299,24,2402,11,1,0,0,3.61,3.58,3.5,3.73,3.65,3.76,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,MFU student
1427,2300,24,2402,11,1,0,0,2.58,2.58,2.9,2.66,1.8,3.02,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,0,1,0,MFU student
1428,2301,24,2402,11,1,1,1,3.79,3.77,3.76,3.8,3.86,3.72,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,MFU student
1429,2302,24,2402,11,1,1,1,3.39,3.4,3.19,3.14,3.34,3.18,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,1,0,1,1,0,MFU student
1430,2303,24,2402,52,1,0,0,3.46,3.42,3.44,2,3.55,3.51,1,1,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,MFU student
1431,2304,24,2402,11,1,1,1,2.76,2.71,3,1.66,2.45,3.11,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,MFU student
1432,2305,24,2402,11,1,0,0,3,3.01,2.8,2.3,2.66,3.06,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,1,0,MFU student
1433,2306,24,2402,52,1,0,0,3.69,3.67,3.79,2.88,3.1,3.86,1,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,1,1,0,0,MFU student
1434,2307,24,2402,11,1,0,0,2.98,2.91,2.6,1.6,2.37,3.35,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,1,0,1,0,1,1,MFU student
1435,2308,24,2402,52,1,0,0,3.53,3.55,3.8,3.46,3.26,3.73,1,0,1,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,1,1,MFU student
1436,2312,24,2402,11,1,1,1,2.73,2.69,3.12,2.18,1.84,3.05,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,MFU student
1437,2313,24,2402,10,2,1,1,2.52,2.51,2.1,2.1,2.16,3.13,1,1,1,0,0,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,0,1,MFU student
1438,2314,24,2402,11,1,0,0,2.92,2.92,2.88,2.3,2.4,2.89,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,MFU student
1439,2315,24,2402,10,2,1,1,3.43,3.43,3.35,3.1,3.3,3.45,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,MFU student
1440,2318,24,2402,52,1,0,0,3.8,3.77,3.95,3.37,3.62,3.89,1,1,0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,MFU student
1441,2319,24,2402,11,1,0,0,3.44,3.39,3.5,2.08,2.57,3.58,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,0,0,MFU student
1442,2320,24,2402,11,1,0,0,3.05,2.95,2.7,2.17,2.6,3.34,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,MFU student
1443,2321,24,2402,11,1,0,0,3.253043206,3.56,3.56,2.4,3.3,3.72,1,1,0,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,MFU student
1444,2322,24,2402,11,1,0,0,3.47,3.47,3.9,2.66,3,3.92,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,MFU student
1445,2323,24,2402,11,1,0,0,3.07,3.06,3.36,1.6,2,2.73,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,MFU student
1446,2324,24,2402,11,1,0,0,3.5,3.52,3.59,3.78,3.5,3.52,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,MFU student
1447,2325,24,2402,11,1,1,1,3.42,3.37,3.71,2.57,2.62,3.65,1,1,1,0,0,0,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,MFU student
1448,2326,24,2402,11,1,0,0,3.253043206,3.41,3.4,2.83,3.5,3.71,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,MFU student
1449,2327,24,2402,11,1,1,1,3.46,3.43,3.51,2.95,3.15,3.34,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,MFU student
1450,2328,24,2402,11,1,0,0,3.33,3.28,3.35,1.4,3,3.5,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,1,1,0,MFU student
1451,2329,24,2402,11,1,0,0,2.96,2.97,3.11,1.78,2.37,3.4,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,0,MFU student
1452,2330,24,2402,11,1,1,1,3.5,3.47,3.33,3.44,3.66,3.39,0,1,0,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,1,0,1,MFU student
1453,2331,24,2402,11,1,1,1,3.74,3.73,3.89,2.9,3.45,3.63,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,MFU student
1454,2332,24,2402,52,1,0,0,3.55,3.51,4,3.46,3.23,3.37,1,0,0,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,MFU student
1455,2334,24,2402,11,1,0,0,2.68,2.69,2.64,1.63,2.68,3.13,0,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,0,1,MFU student
1456,2335,24,2402,10,2,1,1,2.72,2.7,3.79,2.18,1.91,3.31,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,0,1,1,0,MFU student
1457,2336,24,2402,11,1,0,0,2.72,3.08,3.07,2.17,1.96,3.21,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,MFU student
1458,2337,24,2402,11,1,0,0,3.31,3.35,3.62,1.7,3.4,3.31,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,MFU student
1459,2339,24,2402,11,1,0,0,3.51,3.51,3.73,3.12,2.96,3.72,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,MFU student
1460,2340,24,2402,11,1,1,1,3.6,3.57,3.7,3.67,3.29,3.81,1,1,0,1,1,1,0,0,0,1,1,1,1,0,1,1,1,0,1,1,0,1,MFU student
1461,2341,24,2402,10,2,1,1,3.71,3.69,3.76,3.92,3.2,3.5,1,1,0,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0,MFU student
1462,2343,24,2402,10,2,1,1,3.19,3.15,3.62,2.16,2.85,3.73,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,MFU student
1463,2344,24,2402,11,1,0,0,3.35,3.39,3.43,2.6,2.66,3.63,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,1,0,0,1,MFU student
1464,2346,24,2402,11,1,1,1,2.92,2.93,3,2.43,2.66,3.1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1,1,1,0,1,0,MFU student
1465,2347,24,2402,11,1,0,0,3.62,3.6,3.95,3.4,3.46,3.76,0,1,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,0,MFU student
1466,2348,24,2402,11,1,1,1,3.42,3.39,3.4,2,3.4,3.52,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,MFU student
1467,2349,24,2402,11,1,0,0,3.22,3.21,3.7,2.1,3.07,2.54,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,MFU student
1468,2350,24,2402,11,1,0,0,3.37,3.33,3.37,2.1,3.46,3.31,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,1,1,1,1,MFU student
1469,2351,24,2402,11,1,0,0,3.19,3.15,3.25,2.8,2.2,2.83,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,1,MFU student
1470,2352,24,2402,11,1,1,1,2.71,2.67,3.05,1.76,1.77,2.66,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,MFU student
1471,2354,24,2402,11,1,0,0,2.96,2.92,3,2.6,2.46,3.61,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,MFU student
1472,2356,24,2402,11,1,0,0,3.253043206,2.79,2.55,2.1,2.4,2.98,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,MFU student
1473,2357,24,2402,10,2,1,1,3.61,3.6,4,3.47,3.33,3.78,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,MFU student
1474,2359,24,2402,11,1,0,0,3.25,3.32,2.87,3,2.6,3.4,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,MFU student
1475,2360,24,2402,52,1,0,0,3.96,3.96,4,3.5,4,4,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,MFU student
1476,2361,24,2402,11,1,0,0,3.89,3.89,3.93,3.1,3.96,3.93,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,MFU student
1477,2362,24,2402,52,1,0,0,3.54,3.53,3.45,2.4,3.25,3.88,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,MFU student
1478,2363,24,2402,11,1,0,0,3.14,3.23,3.87,3.11,2.73,3.4,1,1,1,0,0,1,1,0,1,1,0,0,0,1,1,1,1,0,1,1,0,0,MFU student
1479,2364,24,2402,11,1,1,1,3.62,3.6,3.89,2.62,3.75,3.93,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1,1,0,1,0,0,0,MFU student
1480,2365,24,2402,10,2,1,1,2.63,2.7,2.82,1.6,2.66,3.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,MFU student
1481,2366,24,2402,11,1,0,0,2.79,2.91,2.88,2.54,2.57,3.63,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,MFU student
1482,2367,24,2402,52,1,0,0,3.253043206,3.48,3.83,2.3,2.6,3.05,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,MFU student
1483,2369,24,2402,11,1,0,0,3.44,3.43,3.83,2.3,2.8,3.18,1,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1,MFU student
1484,2370,24,2402,11,1,1,1,3.72,3.68,3.8,2.5,3.7,3.55,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,MFU student
1485,2372,24,2402,10,2,1,1,2.69,2.73,1.86,3.06,2.8,2.59,1,1,1,0,0,1,0,1,1,0,1,0,0,0,1,1,1,0,1,0,1,0,MFU student
1486,2373,24,2402,52,1,0,0,3.84,3.85,3.96,3.4,3.9,3.95,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,1,1,0,1,0,1,0,MFU student
1487,2374,24,2402,11,1,0,0,3.71,3.73,3.74,3.24,3.5,4,0,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,MFU student
1488,2375,24,2402,11,1,0,0,3.79,3.78,3.82,3.64,3.2,4,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,MFU student
1489,2376,24,2402,52,1,0,0,3.38,3.37,3.47,2.4,2.75,3.58,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,MFU student
1490,2377,24,2402,11,1,0,0,3.64,3.64,3.72,3.8,3.3,3.6,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,MFU student
1491,2378,24,2402,11,1,0,0,3.253043206,3.65,3.54,2.8,3.8,3.79,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,MFU student
1492,2379,24,2402,52,1,1,1,3.36,3.38,3.97,3.48,2.65,3.61,1,1,1,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,MFU student
1493,2380,24,2402,11,1,0,0,3.253043206,2.86,3.16,2.42,2.35,3.21,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,MFU student
1494,2381,24,2402,11,1,0,0,3.1,3.13,3.03,2.2,3.87,3.53,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,MFU student
1495,2382,24,2402,11,1,1,1,3.77,3.77,3.87,3.21,3.31,3.72,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0,MFU student
1496,2386,24,2402,11,1,1,1,3.55,3.53,3.48,2.9,3.5,3.83,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,0,1,MFU student
1497,2387,24,2402,11,1,0,0,2.82,2.81,2.84,2.43,3.37,3.13,1,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,MFU student
1498,2388,24,2402,11,1,0,0,3.65,3.65,3.83,3.6,3.3,3.54,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,MFU student
1499,2389,24,2402,11,1,0,0,3.75,3.74,3.75,3,3.71,3.76,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,1,1,1,1,1,1,0,MFU student
1500,2390,24,2402,52,1,0,0,3.57,3.52,3.68,3.12,2.37,3.47,1,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,MFU student
1501,2391,24,2402,11,1,1,1,3.27,3.26,3.1,2.98,3.09,3.61,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,MFU student
1502,2392,24,2402,11,1,0,0,3.253043206,3.71,3.9,2.6,3,3.5,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,MFU student
1503,2393,24,2402,11,1,1,1,2.51,2.45,2.26,1.5,2.71,2.73,0,1,1,0,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,MFU student
1504,2396,24,2402,11,1,0,0,3.16,3.12,2.86,2.35,2.71,3.36,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,MFU student
1505,2397,24,2402,11,1,0,0,3.11,3.15,3.19,2.2,3.3,3.52,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,1,1,0,1,1,0,0,MFU student
1506,2400,24,2402,11,1,0,0,3.1,3.04,3.51,1.2,2.58,2.67,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,MFU student
1507,2401,24,2402,11,1,0,0,3.6,3.61,3.82,2.95,3.83,3.61,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,MFU student
1508,2402,24,2402,11,1,1,1,2.87,2.82,2.58,2.3,2.75,2.76,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,MFU student
1509,2403,24,2402,11,1,1,0,2.59,2.56,2.74,1.4,2.27,2.79,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,MFU student
1510,2404,24,2402,10,2,1,1,3.04,2.98,3.88,1.8,1.57,3.08,1,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,MFU student
1511,2405,24,2402,52,1,0,0,3.253043206,3.73,3.75,3.4,3.9,3.82,1,1,1,1,1,0,0,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,MFU student
1512,2406,24,2402,11,1,0,0,3.75,3.79,3.93,4,3.68,3.86,1,1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,1,0,1,1,1,1,MFU student
1513,2407,24,2402,11,1,0,0,3.27,3.32,3.22,3.43,2.72,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,MFU student
1514,2408,24,2402,11,1,0,0,2.83,2.78,2.26,2.75,2.22,2.94,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,MFU student
1515,2409,24,2402,11,1,0,0,3.58,3.57,3.79,3.38,3.4,3.73,1,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,MFU student
1516,2410,24,2402,11,1,1,1,3.62,3.6,3.66,2.73,3.6,3.66,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0,0,MFU student
1517,2411,24,2402,11,1,0,0,3.253043206,2.67,3.21,1.83,2.04,3.22,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,MFU student
1518,2412,24,2402,11,1,0,0,3.54,3.52,3.48,3.4,2.96,3.7,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,MFU student
1519,2413,24,2402,11,1,0,0,3.39,3.39,3.39,2.4,3.58,3.72,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,MFU student
1520,2414,24,2402,11,1,0,0,3.83,3.84,3.9,3.8,3.5,3.87,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,MFU student
1521,2415,24,2402,11,1,0,0,3.41,3.38,3.46,2.93,3.15,3.82,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,MFU student
1522,2418,24,2402,52,1,0,0,3.71,3.7,3.66,3.5,3.5,3.72,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,MFU student
1523,2419,24,2402,11,1,0,0,2.74,2.65,2.6,2.3,2,2.62,1,1,1,1,1,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,MFU student
1524,2420,24,2402,10,2,1,1,3.36,3.39,3.83,3.38,2.71,3.66,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,MFU student
1525,2421,24,2402,11,1,1,1,3.85,3.85,3.89,3.5,3.8,3.75,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,1,MFU student
1526,2422,24,2402,11,1,0,0,2.81,2.74,2.81,2.43,2.15,3.5,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,MFU student
1527,2423,24,2402,52,1,1,1,3.38,3.34,3.5,3.06,3.09,3.69,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0,1,1,1,MFU student
1528,2425,24,2402,11,1,1,1,3.47,3.47,3.47,2.7,3.1,3.31,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,MFU student
1529,2426,24,2402,52,1,0,0,3.46,3.42,3.56,2.7,2.8,3.25,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,MFU student
1530,2427,24,2402,11,1,1,1,3.4,3.43,3.63,2.5,3.2,3.02,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,MFU student
1531,2429,24,2402,11,1,0,0,3.25,3.23,3.31,2.66,2.6,3.16,1,1,1,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,MFU student
1532,2430,24,2402,11,1,0,0,3.82,3.85,3.94,3.86,3.71,3.91,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,MFU student
1533,2431,24,2402,11,1,0,0,3.3,3.29,3.25,2.2,3.5,3.5,1,1,0,0,1,0,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,1,MFU student
1534,2433,24,2402,11,1,0,0,3.36,3.35,3.54,1.3,2.9,3.32,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,MFU student
1535,2434,24,2402,11,1,0,0,3.04,3.02,3.36,2.6,2.71,3.2,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,MFU student
1536,2435,24,2402,11,1,0,0,2.89,2.89,3.43,2.28,2.38,3.55,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,MFU student
1537,2436,24,2402,11,1,0,1,3.28,3.23,3.57,2.3,2.4,2.41,1,1,1,0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,MFU student
1538,2438,24,2402,11,1,0,0,3.14,3.1,3.18,2.5,2.78,3.5,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,MFU student
1539,2439,24,2402,11,1,0,0,3.21,3.2,3.13,2.64,3.38,3.35,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,MFU student
1540,2440,24,2402,11,1,0,0,3.81,3.77,3.8,3.32,3.8,4,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,0,MFU student
1541,2441,24,2402,11,1,0,0,2.95,2.89,3.29,1.77,2.33,3.05,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,MFU student
1542,2443,24,2402,52,1,0,0,3.96,3.96,4,3.9,3.72,4,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,MFU student
1543,2444,24,2402,11,1,0,0,3.52,3.52,3.83,2.79,2.5,3.37,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,MFU student
1544,2446,24,2402,11,1,0,0,3.83,3.84,3.74,3.4,4,4,1,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,1,0,1,0,1,0,MFU student
1545,2447,24,2402,11,1,0,0,3.75,3.75,4,2.1,3.87,3.75,1,0,0,1,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,MFU student
